Total Objects,Memory Usage (MB)
1966,579.4541702270508
1967,581.4522171020508
1968,583.4541702270508
1969,585.4522171020508
1970,587.4541702270508
1971,589.4522171020508
1972,591.4600448608398
1973,593.4522171020508
1974,595.4600448608398
1975,597.4522171020508
1976,599.4600448608398
1977,601.4522171020508
1978,603.4541702270508
1979,605.4522171020508
1980,607.4541702270508
1981,609.4522171020508
1982,611.4541702270508
1983,613.4522171020508
1984,615.4541702270508
1985,617.4522171020508
1986,619.4541702270508
1987,621.4522171020508
1988,623.4541702270508
1989,625.4522171020508
1990,627.4541702270508
1991,629.4522171020508
1992,484.8724822998047
1993,486.8604278564453
1994,488.8760681152344
1995,490.8604278564453
1996,494.8604278564453
1997,496.8623809814453
1998,498.8604278564453
1999,500.8623809814453
2000,502.8604278564453
