Total Objects, Sample Time,Time (ms)
4657,01:56:25.719374300,34
4658,01:56:25.840410300,29
4659,01:56:25.969446100,39
4660,01:56:26.100412400,38
4661,01:56:26.254409300,37
4662,01:56:26.386406900,33
4663,01:56:26.508410700,28
4664,01:56:26.608407100,20
4665,01:56:26.700413200,28
4666,01:56:26.804399700,21
4667,01:56:26.893489200,27
4668,01:56:26.999498200,25
4669,01:56:27.095496400,23
4670,01:56:27.183496800,27
4671,01:56:27.287514700,22
4672,01:56:27.374517800,29
4673,01:56:27.483489600,22
4674,01:56:27.571495,22
4675,01:56:27.657496300,29
4676,01:56:27.763493900,24
4677,01:56:27.852496,28
4678,01:56:27.958491900,22
4679,01:56:28.050497200,23
4680,01:56:28.136503200,23
4681,01:56:28.236060100,25
4682,01:56:28.331063200,23
4683,01:56:28.429072900,27
4684,01:56:28.522063500,20
4685,01:56:28.607064600,23
4686,01:56:28.706066800,20
4687,01:56:28.800065200,27
4688,01:56:28.900067,24
4689,01:56:28.995063700,21
4690,01:56:29.079067100,27
4691,01:56:29.181063200,22
4692,01:56:29.268119300,22
4693,01:56:29.363122500,29
4694,01:56:29.460120500,22
4695,01:56:29.548120700,24
4696,01:56:29.643205100,21
4697,01:56:29.727202400,23
4698,01:56:29.825208300,28
4699,01:56:29.924205100,23
4700,01:56:30.014210300,26
4701,01:56:30.113202600,22
4702,01:56:30.199205,21
4703,01:56:30.295282900,25
4704,01:56:30.392282300,20
4705,01:56:30.476292500,24
4706,01:56:30.576282700,23
4707,01:56:30.666289500,26
4708,01:56:30.771283300,23
4709,01:56:30.863291300,26
4710,01:56:30.965391600,30
4711,01:56:31.077380200,30
4712,01:56:31.185385600,36
4713,01:56:31.317373300,33
4714,01:56:31.442375800,29
4715,01:56:31.545391600,26
4716,01:56:31.645385,30
4717,01:56:31.746376300,24
4718,01:56:31.846374200,28
4719,01:56:31.948376400,25
4720,01:56:32.037376300,24
4721,01:56:32.154589300,23
4722,01:56:32.245591200,22
4723,01:56:32.335594500,26
4724,01:56:32.435591300,23
4725,01:56:32.531610600,26
4726,01:56:32.629592300,21
4727,01:56:32.710590700,27
4728,01:56:32.812597,24
4729,01:56:32.904591700,20
4730,01:56:32.984600100,27
4731,01:56:33.089587800,24
4732,01:56:33.176593100,23
4733,01:56:33.274594200,25
4734,01:56:33.366590200,23
4735,01:56:33.457588,27
4736,01:56:33.559591800,23
4737,01:56:33.646594900,21
4738,01:56:33.736595600,27
4739,01:56:33.828590,24
4740,01:56:33.916595600,24
4741,01:56:34.014593400,21
4742,01:56:34.100594200,24
4743,01:56:34.203586800,26
4744,01:56:34.295590300,22
4745,01:56:34.382601800,23
4746,01:56:34.480590300,25
4747,01:56:34.575590,28
4748,01:56:34.681594300,23
4749,01:56:34.771593,19
4750,01:56:34.849591200,28
4751,01:56:34.956587900,24
4752,01:56:35.045673400,27
4753,01:56:35.151680600,23
4754,01:56:35.241673700,19
4755,01:56:35.326666700,27
4756,01:56:35.433676,124
4757,01:56:35.695674500,39
4758,01:56:35.820680,28
4759,01:56:35.933672700,25
4760,01:56:36.026676900,24
4761,01:56:36.118679300,25
4762,01:56:36.220681300,20
4763,01:56:36.303606400,23
4764,01:56:36.403620900,25
4765,01:56:36.497598400,24
4766,01:56:36.587625200,24
4767,01:56:36.690598300,22
4768,01:56:36.775605900,23
4769,01:56:36.869608500,26
4770,01:56:36.964606700,22
4771,01:56:37.050620600,24
4772,01:56:37.147605,24
4773,01:56:37.241604900,25
4774,01:56:37.346601400,25
4775,01:56:37.441683400,20
4776,01:56:37.522687300,25
4777,01:56:37.619685100,22
4778,01:56:37.705684,26
4779,01:56:37.812740800,26
4780,01:56:37.909731200,25
4781,01:56:38.005738100,28
4782,01:56:38.104733600,21
4783,01:56:38.187732300,20
4784,01:56:38.283803500,26
4785,01:56:38.378810300,24
4786,01:56:38.467817200,23
4787,01:56:38.565803200,25
4788,01:56:38.657810200,24
4789,01:56:38.762804500,27
4790,01:56:38.860816100,20
4791,01:56:38.944819600,27
4792,01:56:39.044810100,21
4793,01:56:39.126855100,21
4794,01:56:39.219857200,27
4795,01:56:39.314854500,21
4796,01:56:39.402863100,30
4797,01:56:39.511913800,19
4798,01:56:39.594914100,24
4799,01:56:39.691916300,25
4800,01:56:39.787003500,28
4801,01:56:39.889009,27
4802,01:56:39.991995500,23
4803,01:56:40.078001900,23
4804,01:56:40.175997800,27
4805,01:56:40.270007100,22
4806,01:56:40.357004500,28
4807,01:56:40.462069700,24
4808,01:56:40.555071500,29
4809,01:56:40.666077700,22
4810,01:56:40.751072,21
4811,01:56:40.833071700,22
4812,01:56:40.927079,20
4813,01:56:41.012070500,25
4814,01:56:41.115072900,26
4815,01:56:41.210070200,23
4816,01:56:41.300080100,22
4817,01:56:41.400073500,20
4818,01:56:41.488069700,22
4819,01:56:41.582083300,26
4820,01:56:41.690063700,21
4821,01:56:41.777112700,28
4822,01:56:41.881150700,24
4823,01:56:41.971154800,28
4824,01:56:42.076158200,25
4825,01:56:42.166155900,22
4826,01:56:42.257153400,27
4827,01:56:42.360155300,23
4828,01:56:42.446484100,24
4829,01:56:42.546484400,26
4830,01:56:42.642480600,23
