Total Objects, Sample Time,Time (ms)
2933,00:02:23.814350,2
2934,00:02:23.864356300,2
2935,00:02:23.916765100,2
2936,00:02:23.964342200,3
2937,00:02:24.012336200,2
2938,00:02:24.079331100,2
2939,00:02:24.130336600,3
2940,00:02:24.180522,2
2941,00:02:24.226740700,3
2942,00:02:24.275704,2
2943,00:02:24.326315100,2
2944,00:02:24.378315200,3
2945,00:02:24.427305300,3
2946,00:02:24.476729100,3
2947,00:02:24.529723700,2
2948,00:02:24.580719400,3
2949,00:02:24.629295200,2
2950,00:02:24.675714300,3
2951,00:02:24.728292400,3
2952,00:02:24.781282700,3
2953,00:02:24.830282,3
2954,00:02:24.876273500,3
2955,00:02:24.929728700,3
2956,00:02:24.982002600,2
2957,00:02:25.030267100,4
2958,00:02:25.078264700,2
2959,00:02:25.130263900,3
2960,00:02:25.183487500,3
2961,00:02:25.234553400,3
2962,00:02:25.282012800,3
2963,00:02:25.335671900,2
2964,00:02:25.386247200,2
2965,00:02:25.434631800,2
2966,00:02:25.481236600,4
2967,00:02:25.534663,3
2968,00:02:25.585647800,1
2969,00:02:25.632650100,2
2970,00:02:25.677219,3
2971,00:02:25.725640700,4
2972,00:02:25.778636600,3
2973,00:02:25.830633200,2
2974,00:02:25.877655600,2
2975,00:02:25.926234500,3
2976,00:02:25.978630900,2
2977,00:02:26.029621,2
2978,00:02:26.077406200,3
2979,00:02:26.124610900,3
2980,00:02:26.176762600,3
2981,00:02:26.230604700,4
2982,00:02:26.282605700,3
2983,00:02:26.330175600,3
2984,00:02:26.381945700,3
2985,00:02:26.436592100,3
2986,00:02:26.486589100,2
2987,00:02:26.533587400,3
2988,00:02:26.584581400,2
2989,00:02:26.636578200,3
2990,00:02:26.688573600,3
2991,00:02:26.735564100,2
2992,00:02:26.783569400,3
2993,00:02:26.835561100,3
2994,00:02:26.887446700,3
2995,00:02:26.935135100,3
2996,00:02:26.986663700,4
2997,00:02:27.055556,3
2998,00:02:27.107989800,4
2999,00:02:27.156115800,4
3000,00:02:27.207543900,2
